Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
4500,74.5,17.5,41,40
4502,0.5,137.5,30,40
4502,416.5,81.5,65,37
4503,0.5,232.5,86,168
4503,579.5,250.5,140,60
4504,0.5,282.5,38,37
4504,11.5,212.5,35,28
4504,160.5,230.5,41,29
4504,184.5,122.5,143,128
4505,687.5,260.5,22,24
4506,0.5,216.5,82,59
4506,0.5,312.5,128,168
4506,114.5,205.5,54,25
4506,280.5,284.5,39,35
4506,320.5,303.5,43,30
4506,425.5,327.5,51,36
4506,466.5,329.5,64,59
4506,591.5,375.5,40,23
4506,645.5,387.5,51,38
4507,6.5,253.5,48,32
4507,297.5,204.5,30,26
4508,0.5,235.5,147,245
4508,31.5,203.5,47,34
4508,56.5,94.5,42,40
4508,154.5,76.5,74,32
4510,119.5,176.5,46,30
4510,150.5,186.5,65,30
4510,223.5,188.5,33,23
4512,101.5,425.5,81,41
4513,426.5,109.5,25,25
4513,499.5,170.5,111,29
4513,535.5,98.5,98,50
4513,632.5,139.5,73,25
4514,79.5,267.5,33,25
4515,106.5,216.5,54,42
4516,396.5,337.5,76,56
4516,685.5,366.5,35,34
4518,62.5,186.5,56,45
4519,42.5,3.5,40,26
4519,521.5,68.5,73,26
4520,46.5,207.5,70,26
4520,155.5,193.5,45,30
4520,276.5,186.5,72,60
4520,409.5,206.5,59,29
4520,469.5,195.5,65,62
4523,165.5,179.5,61,68
4523,636.5,317.5,84,158
4524,21.5,291.5,56,22
4524,134.5,250.5,40,23
4524,212.5,251.5,79,62
4524,339.5,411.5,219,69
4524,359.5,243.5,72,36
4524,447.5,259.5,39,30
4524,607.5,263.5,33,25
4524,691.5,350.5,29,23
4525,484.5,91.5,51,28
4526,0.5,370.5,26,48
4526,54.5,340.5,27,21
4526,127.5,340.5,110,47
4526,181.5,275.5,44,30
4526,291.5,258.5,28,27
4528,466.5,127.5,77,30
4530,513.5,203.5,46,23
4530,533.5,244.5,125,90
4530,696.5,185.5,24,45
4531,227.5,199.5,60,46
4531,268.5,188.5,120,53
4533,288.5,206.5,41,37
4533,306.5,246.5,81,28
4534,631.5,155.5,26,25
4535,27.5,122.5,145,73
4536,56.5,326.5,38,43
4536,62.5,374.5,40,25
4536,172.5,286.5,27,21
4536,255.5,217.5,24,27
4540,34.5,204.5,87,69
4540,152.5,198.5,28,24
4541,105.5,416.5,51,37
4541,145.5,367.5,34,30
4542,91.5,389.5,51,50
4542,175.5,318.5,27,21
4542,345.5,190.5,107,62
4542,403.5,142.5,46,44
4542,476.5,155.5,69,41
4542,629.5,3.5,41,53
4542,670.5,2.5,50,119
4543,245.5,182.5,37,22
4543,619.5,82.5,45,22
4544,408.5,356.5,91,25
4545,0.5,29.5,63,25
4546,249.5,132.5,45,38
4546,273.5,217.5,146,69
4546,294.5,138.5,44,33
4546,319.5,152.5,72,57
4546,391.5,169.5,77,47
4546,457.5,172.5,47,46
4546,581.5,230.5,47,26
4546,652.5,255.5,30,33
4546,678.5,270.5,29,26
4547,302.5,0.5,49,27
4547,426.5,35.5,21,29
4547,574.5,63.5,45,48
4547,621.5,114.5,39,22
4547,638.5,194.5,61,45
4547,663.5,140.5,50,55
4548,585.5,34.5,38,24
4548,631.5,0.5,43,42
4552,524.5,89.5,59,47
4553,0.5,357.5,54,76
4553,41.5,375.5,130,85
4553,205.5,282.5,63,26
4553,291.5,229.5,43,44
4553,338.5,211.5,40,33
4553,380.5,224.5,123,51
4553,602.5,162.5,118,43
4553,612.5,319.5,44,82
4553,638.5,326.5,82,154
4554,78.5,176.5,47,22
4554,312.5,303.5,49,22
4555,266.5,51.5,65,47
4555,465.5,83.5,72,40
4555,589.5,137.5,86,22
4557,0.5,110.5,104,28
4557,356.5,77.5,59,49
4558,684.5,121.5,34,35
4559,266.5,189.5,21,29
4559,291.5,158.5,29,34
4559,321.5,265.5,21,24
4559,347.5,241.5,28,42
4559,357.5,300.5,41,39
4559,395.5,310.5,21,22
4559,436.5,378.5,25,26
4559,495.5,431.5,36,33
4560,324.5,0.5,223,129
4560,540.5,37.5,179,172
4560,693.5,126.5,27,93
4563,89.5,387.5,227,93
4563,336.5,189.5,94,41
4563,499.5,57.5,221,277
4564,56.5,357.5,223,71
4564,525.5,257.5,116,97
4565,0.5,53.5,26,27
4565,472.5,185.5,77,22
4567,77.5,252.5,100,25
4567,88.5,217.5,29,22
4567,540.5,169.5,32,23
4567,619.5,174.5,33,28
4568,35.5,281.5,43,44
4568,244.5,245.5,48,25
4568,318.5,235.5,35,30
4568,387.5,207.5,27,28
4569,640.5,170.5,45,21
4570,170.5,97.5,55,28
4570,255.5,115.5,28,30
4572,57.5,111.5,39,32
4573,695.5,40.5,25,26
4574,591.5,182.5,87,83
4578,0.5,45.5,81,46
4578,83.5,66.5,23,22
4578,147.5,56.5,52,41
4578,196.5,66.5,171,143
4578,607.5,240.5,54,37
4579,225.5,158.5,34,29
4580,16.5,53.5,37,37
4580,335.5,18.5,31,31
4584,25.5,205.5,39,44
4584,38.5,258.5,41,36
4584,73.5,245.5,88,34
4584,100.5,196.5,33,27
4584,157.5,229.5,53,29
4584,267.5,173.5,46,53
4585,73.5,244.5,49,22
4585,123.5,165.5,107,49
4585,208.5,102.5,61,58
4585,270.5,0.5,299,270
4586,318.5,311.5,119,42
4587,242.5,212.5,21,22
4590,40.5,120.5,45,45
4591,73.5,445.5,48,30
4591,339.5,358.5,47,43
4591,461.5,270.5,31,40
4594,347.5,238.5,71,40
4594,444.5,195.5,48,55
4594,466.5,260.5,85,31
4594,526.5,319.5,133,161
4594,689.5,324.5,31,21
4596,0.5,175.5,28,30
4596,60.5,156.5,30,29
4597,455.5,205.5,27,25
4597,537.5,201.5,41,21
4597,679.5,194.5,35,24
4598,301.5,157.5,65,44
4598,358.5,191.5,75,21
4598,668.5,186.5,28,23
4600,538.5,79.5,42,25
4601,0.5,0.5,39,31
4601,303.5,144.5,79,34
4601,485.5,188.5,55,46
4601,562.5,179.5,47,41
4602,189.5,23.5,63,44
4602,291.5,90.5,78,21
4602,368.5,98.5,98,29
4602,490.5,72.5,43,29
4602,581.5,101.5,36,26
4602,617.5,116.5,34,23
4606,241.5,177.5,40,42
4606,668.5,106.5,35,22
4607,46.5,100.5,47,30
4607,111.5,70.5,54,48
4607,453.5,111.5,73,55
4607,584.5,234.5,41,28
4608,314.5,125.5,35,24
4608,433.5,71.5,38,25
4609,10.5,239.5,82,73
4609,40.5,340.5,59,50
4609,94.5,315.5,40,35
4609,112.5,190.5,52,42
4609,178.5,121.5,50,50
4609,232.5,97.5,57,41
4609,266.5,64.5,32,24
4609,346.5,41.5,66,41
4609,426.5,1.5,26,25
4611,115.5,289.5,84,82
4611,333.5,333.5,30,22
4618,109.5,164.5,32,22
4618,229.5,138.5,64,66
4618,316.5,119.5,37,39
4618,352.5,126.5,29,28
4619,0.5,339.5,76,141
4619,149.5,59.5,212,66
4619,156.5,1.5,27,24
4619,385.5,32.5,100,89
4619,562.5,107.5,30,39
4620,180.5,265.5,260,141
4621,363.5,273.5,324,100
4622,92.5,74.5,246,108
4622,342.5,0.5,280,47
4624,560.5,170.5,57,21
4628,40.5,152.5,27,26
4631,33.5,311.5,64,44
4631,245.5,304.5,87,27
4631,396.5,269.5,90,29
4631,513.5,232.5,29,28
4633,19.5,185.5,156,92
4636,176.5,169.5,70,47
4637,605.5,87.5,83,26
4638,242.5,51.5,22,23
4638,662.5,56.5,58,26
4639,73.5,357.5,225,101
4639,360.5,143.5,192,161
4639,524.5,258.5,196,179
4639,562.5,239.5,80,31
4639,600.5,204.5,31,32
4639,635.5,220.5,39,24
4639,679.5,197.5,41,22
4643,0.5,318.5,46,71
4643,255.5,222.5,73,36
4643,348.5,61.5,158,145
4643,687.5,10.5,33,23
4644,72.5,439.5,313,41
4644,157.5,292.5,64,49
4644,280.5,329.5,111,70
4644,592.5,398.5,77,27
4647,262.5,158.5,47,22
4647,322.5,146.5,77,31
4647,329.5,182.5,153,26
4647,472.5,153.5,129,25
4647,478.5,101.5,55,38
4648,296.5,96.5,25,21
4649,296.5,99.5,52,41
4650,77.5,202.5,154,122
4650,312.5,282.5,92,36
4650,588.5,287.5,67,24
4652,8.5,378.5,77,28
4652,248.5,405.5,54,23
4652,276.5,270.5,48,34
4652,325.5,281.5,70,25
4652,409.5,348.5,108,33
4652,547.5,356.5,71,42
4652,592.5,225.5,128,132
4653,97.5,262.5,37,33
4653,276.5,218.5,24,30
4653,298.5,205.5,24,26
4653,328.5,224.5,42,31
4653,492.5,211.5,94,73
4654,348.5,45.5,99,24
4654,647.5,215.5,73,115
4656,0.5,218.5,37,30
4656,77.5,203.5,30,22
4657,0.5,140.5,68,30
4657,177.5,149.5,78,31
4657,677.5,199.5,31,25
4658,110.5,214.5,25,24
4659,0.5,3.5,82,63
4659,313.5,90.5,135,59
4660,61.5,179.5,60,37
4660,167.5,123.5,60,42
4660,211.5,133.5,27,22
4660,238.5,117.5,35,29
4660,274.5,99.5,77,34
4660,388.5,74.5,54,31
4660,575.5,13.5,87,72
4661,0.5,212.5,33,39
4662,285.5,122.5,53,25
4663,328.5,111.5,36,28
4663,458.5,109.5,33,24
4663,568.5,99.5,29,21
4664,26.5,98.5,42,31
4664,128.5,87.5,162,72
4664,145.5,27.5,111,70
4664,286.5,213.5,132,143
4664,324.5,0.5,54,36
4664,398.5,13.5,74,23
4665,253.5,96.5,111,35
4666,16.5,219.5,92,24
4666,134.5,146.5,21,22
4666,147.5,224.5,45,24
4666,196.5,156.5,31,28
4666,218.5,191.5,60,26
4666,228.5,145.5,48,41
4666,335.5,249.5,41,28
4666,378.5,159.5,56,37
4666,526.5,169.5,25,29
4666,668.5,416.5,52,64
4667,582.5,53.5,94,114
4669,0.5,111.5,24,31
4669,329.5,155.5,31,22
4670,247.5,48.5,31,31
4670,453.5,109.5,79,46
4670,572.5,139.5,39,28
4670,654.5,157.5,50,44
4671,103.5,98.5,617,382
4672,0.5,11.5,74,55
4672,597.5,42.5,123,146
4673,415.5,371.5,67,23
4674,433.5,141.5,34,27
4679,67.5,132.5,64,23
4679,132.5,132.5,69,27
4679,184.5,75.5,107,38
4679,500.5,283.5,180,64
4681,138.5,401.5,25,29
4683,133.5,198.5,25,26
4684,0.5,0.5,239,281
4684,249.5,60.5,95,46
4684,340.5,222.5,211,112
4684,427.5,139.5,65,31
4684,550.5,133.5,57,35
4684,625.5,139.5,41,29
4684,646.5,195.5,63,22
4684,662.5,164.5,37,24
4685,29.5,36.5,92,48
4685,394.5,121.5,30,27
4694,311.5,129.5,34,30
4698,0.5,347.5,24,52
4698,56.5,229.5,130,99
4698,127.5,155.5,80,25
4699,0.5,232.5,69,26
4699,468.5,107.5,39,27
4700,215.5,235.5,175,134
4700,332.5,73.5,88,43
4700,391.5,247.5,170,148
4701,19.5,442.5,48,31
4702,284.5,37.5,44,30
4702,408.5,21.5,70,51
4702,516.5,88.5,72,43
4702,677.5,77.5,43,52
4703,366.5,70.5,69,41
4704,45.5,223.5,73,33
4704,236.5,114.5,61,45
4704,250.5,150.5,35,34
4704,296.5,46.5,47,44
4706,50.5,341.5,85,33
4708,365.5,60.5,64,55
4708,522.5,143.5,84,46
4708,559.5,183.5,70,31
4708,627.5,205.5,47,26
4710,60.5,182.5,38,40
4710,186.5,146.5,67,29
4710,296.5,83.5,40,31
4710,411.5,61.5,40,26
4710,450.5,110.5,48,30
4710,460.5,37.5,33,25
4710,619.5,20.5,75,39
4710,665.5,6.5,37,28
4712,281.5,297.5,89,52
4712,388.5,264.5,78,31
4715,418.5,274.5,51,43
4715,570.5,325.5,34,30
4716,109.5,99.5,106,56
4716,158.5,192.5,107,35
4718,0.5,333.5,50,71
4718,0.5,399.5,178,81
4718,101.5,237.5,39,25
4719,4.5,117.5,41,22
4719,27.5,87.5,22,22
4719,40.5,103.5,27,27
4719,102.5,67.5,41,38
4719,132.5,51.5,44,37
4719,218.5,171.5,282,203
4719,257.5,57.5,45,24
4719,434.5,38.5,83,56
4719,448.5,293.5,25,34
4719,657.5,88.5,26,41
4721,71.5,27.5,40,34
4721,218.5,31.5,40,22
4722,176.5,300.5,53,39
4722,224.5,311.5,22,23
4722,606.5,282.5,60,22
4723,0.5,177.5,282,303
4723,317.5,66.5,44,29
4723,324.5,133.5,60,50
4723,402.5,151.5,56,28
4723,436.5,123.5,42,27
4723,519.5,198.5,41,31
4723,538.5,172.5,37,21
4723,541.5,140.5,36,34
4723,573.5,218.5,68,86
4723,594.5,172.5,24,21
4724,22.5,49.5,25,23
4726,6.5,200.5,22,23
4727,113.5,194.5,31,27
4727,147.5,187.5,26,25
4727,174.5,183.5,31,26
4727,321.5,159.5,99,42
4729,566.5,130.5,25,26
4729,628.5,98.5,21,26
4730,331.5,68.5,35,22
4730,630.5,154.5,90,67
4732,0.5,157.5,69,33
4732,86.5,150.5,65,22
4733,629.5,169.5,33,29
4735,21.5,1.5,117,100
4735,44.5,89.5,75,82
4735,98.5,0.5,198,149
4736,54.5,192.5,54,42
4736,86.5,163.5,58,49
4736,139.5,160.5,24,22
4736,169.5,84.5,61,46
4736,261.5,149.5,188,84
4736,329.5,97.5,40,22
4736,474.5,124.5,95,34
4736,503.5,92.5,61,35
4736,619.5,100.5,32,25
4736,677.5,113.5,33,30
4739,35.5,295.5,30,33
4739,155.5,252.5,155,121
4739,192.5,189.5,324,279
4739,313.5,197.5,58,37
4739,339.5,164.5,38,24
4739,370.5,157.5,73,47
4739,461.5,108.5,48,29
4739,473.5,76.5,37,21
4742,0.5,180.5,130,94
4742,98.5,100.5,123,103
4742,158.5,235.5,206,98
4742,300.5,96.5,233,158
4742,317.5,79.5,36,34
4742,520.5,99.5,57,22
4742,585.5,98.5,135,38
4742,655.5,151.5,65,90
4748,0.5,29.5,37,22
4749,552.5,58.5,54,32
4749,566.5,82.5,41,21
4751,466.5,226.5,95,98
4751,576.5,326.5,21,23
4752,0.5,320.5,151,160
4752,51.5,199.5,135,114
4752,159.5,134.5,69,39
4752,224.5,161.5,87,78
4752,344.5,179.5,48,43
4752,376.5,226.5,44,24
4752,462.5,310.5,40,44
4752,539.5,321.5,71,37
4752,572.5,398.5,148,82
4752,649.5,355.5,71,85
4753,74.5,234.5,80,33
4753,218.5,121.5,39,24
4753,510.5,58.5,62,50
4753,617.5,55.5,23,24
4753,678.5,21.5,42,88
4754,75.5,212.5,39,40
4754,89.5,183.5,23,28
4754,180.5,252.5,53,31
4754,240.5,262.5,50,44
4754,373.5,382.5,148,46
4754,673.5,334.5,25,26
4756,90.5,224.5,25,25
4756,116.5,189.5,71,48
4756,371.5,130.5,47,22
4757,11.5,251.5,40,25
4759,424.5,238.5,36,32
4760,5.5,0.5,212,105
4760,218.5,0.5,192,152
4760,470.5,88.5,38,21
4760,507.5,94.5,49,31
4763,565.5,145.5,25,26
4764,0.5,89.5,52,24
4764,0.5,146.5,115,115
4764,32.5,52.5,25,24
4764,55.5,50.5,48,37
4764,178.5,67.5,84,23
4764,333.5,118.5,95,33
4764,418.5,83.5,104,88
4764,483.5,31.5,237,399
4765,59.5,135.5,95,31
4765,115.5,283.5,231,145
4765,507.5,191.5,64,31
4765,563.5,211.5,33,23
4767,0.5,203.5,76,26
4767,587.5,207.5,107,26
4767,691.5,167.5,29,64
4769,296.5,326.5,99,26
4770,559.5,55.5,24,30
4773,329.5,159.5,41,34
4774,186.5,73.5,282,197
4774,408.5,100.5,98,80
4775,392.5,299.5,62,21
4775,569.5,249.5,83,66
4775,651.5,238.5,69,58
4777,532.5,198.5,21,23
4778,3.5,262.5,21,21
4779,247.5,247.5,73,31
4779,500.5,161.5,118,48
4779,663.5,110.5,57,23
4782,0.5,0.5,37,23
4782,212.5,58.5,26,27
4782,236.5,69.5,57,47
4782,304.5,123.5,46,39
4782,401.5,160.5,23,24
4784,296.5,147.5,36,39
4784,359.5,173.5,116,63
4784,454.5,178.5,36,28
4785,0.5,291.5,72,46
4785,84.5,213.5,21,23
4785,653.5,198.5,41,23
4785,692.5,196.5,28,26
4788,123.5,309.5,27,30
4789,141.5,357.5,70,42
4789,351.5,234.5,26,21
4789,394.5,260.5,45,21
4789,422.5,223.5,56,40
4789,538.5,129.5,31,27
4790,24.5,198.5,84,29
4790,107.5,193.5,38,26
4790,318.5,141.5,30,23
4790,436.5,92.5,63,72
4793,248.5,299.5,72,21
4794,191.5,52.5,100,26
4794,633.5,118.5,77,95
4794,646.5,268.5,74,102
4797,658.5,304.5,62,53
4798,506.5,215.5,60,34
4798,542.5,272.5,63,28
4798,683.5,303.5,36,26
4799,651.5,161.5,24,27
4802,22.5,394.5,357,86
4802,380.5,452.5,165,28
4803,124.5,243.5,70,30
4804,19.5,260.5,42,22
4805,327.5,261.5,110,27
4805,627.5,217.5,93,35
4806,0.5,258.5,77,43
4806,0.5,331.5,69,46
4806,74.5,236.5,124,60
4806,545.5,299.5,84,41
4806,630.5,309.5,26,31
4808,92.5,240.5,52,23
4810,0.5,0.5,306,359
4810,316.5,298.5,224,169
4811,0.5,253.5,57,31
4811,117.5,193.5,40,35
4813,0.5,271.5,34,36
4813,30.5,183.5,34,22
4813,220.5,174.5,65,27
4813,286.5,166.5,241,102
4814,339.5,0.5,77,44
4815,287.5,260.5,225,107
4815,459.5,147.5,38,38
4815,650.5,81.5,54,35
4816,535.5,170.5,36,22
4818,520.5,226.5,86,50
4818,609.5,238.5,39,25
4819,0.5,13.5,31,28
4819,0.5,101.5,113,134
4819,40.5,0.5,50,23
4819,99.5,94.5,122,59
4819,102.5,0.5,64,26
4819,146.5,0.5,79,23
4819,303.5,0.5,43,40
4819,355.5,25.5,46,28
4819,512.5,326.5,208,154
4820,26.5,280.5,214,68
4820,475.5,297.5,142,85
4820,498.5,206.5,38,26
4821,379.5,163.5,185,72
4824,293.5,188.5,129,145
4824,421.5,293.5,48,44
4824,503.5,437.5,30,25
4824,531.5,404.5,189,76
4824,535.5,205.5,27,28
4824,624.5,209.5,75,39
4825,22.5,130.5,33,25
4825,134.5,172.5,69,27
4826,53.5,333.5,39,27
4826,93.5,310.5,30,28
4826,191.5,259.5,33,28
4826,340.5,191.5,58,41
4827,0.5,324.5,169,137
4827,559.5,85.5,161,127
4827,655.5,0.5,47,28
4829,6.5,0.5,103,50
4829,286.5,0.5,61,30
4831,73.5,90.5,125,96
4831,562.5,127.5,131,40
4833,299.5,40.5,230,160
4833,458.5,25.5,70,29
4833,531.5,4.5,114,107
4833,624.5,86.5,54,54
4833,695.5,106.5,24,24
4835,199.5,211.5,41,36
4835,320.5,136.5,42,26
4835,356.5,179.5,65,28
4835,402.5,151.5,51,39
4835,512.5,185.5,41,41
4835,570.5,244.5,107,28
4835,648.5,280.5,46,21
4835,685.5,239.5,33,29
4836,501.5,111.5,40,31
4836,580.5,272.5,140,101
4836,620.5,215.5,66,35
4839,0.5,173.5,30,42
4839,67.5,191.5,121,34
4839,694.5,150.5,26,25
4841,23.5,279.5,56,21
4843,315.5,15.5,27,27
4843,431.5,206.5,38,56
4845,133.5,68.5,337,150
4846,93.5,16.5,35,30
4846,197.5,24.5,56,39
4846,258.5,36.5,69,43
4846,359.5,90.5,63,21
4847,265.5,192.5,33,21
4847,294.5,145.5,128,65
4847,437.5,152.5,32,21
4847,480.5,158.5,68,34
4848,85.5,278.5,29,33
4848,355.5,91.5,33,42
4848,588.5,70.5,80,27
4850,371.5,28.5,40,45
4850,427.5,63.5,50,40
4850,512.5,188.5,65,80
4850,593.5,181.5,55,64
4851,340.5,127.5,36,23
4852,188.5,66.5,50,36
4852,368.5,94.5,36,23
4852,411.5,136.5,76,24
4852,462.5,117.5,98,47
4852,559.5,142.5,42,34
4852,624.5,381.5,96,99
4852,632.5,173.5,47,32
4854,562.5,226.5,43,22
4855,2.5,157.5,28,24
4855,49.5,134.5,44,51
4855,253.5,138.5,43,23
4855,310.5,133.5,40,27
4855,372.5,116.5,34,38
4855,443.5,126.5,54,41
4856,0.5,66.5,21,28
4856,346.5,100.5,61,36
4856,363.5,95.5,21,22
4856,487.5,139.5,29,30
4856,554.5,169.5,166,261
4858,50.5,152.5,120,109
4858,363.5,99.5,114,65
4860,120.5,119.5,42,26
4860,320.5,199.5,38,24
4860,424.5,254.5,70,30
4861,481.5,181.5,46,32
4863,563.5,186.5,31,22
4863,604.5,195.5,27,23
4864,230.5,36.5,32,26
4864,268.5,24.5,81,62
4864,347.5,55.5,30,21
4865,194.5,0.5,26,23
4869,128.5,172.5,84,37
4869,160.5,133.5,33,39
4870,95.5,167.5,112,23
4870,576.5,209.5,102,35
4872,56.5,126.5,43,38
4872,145.5,196.5,43,28
4874,121.5,329.5,90,57
4874,139.5,194.5,59,26
4874,487.5,177.5,48,31
4877,8.5,30.5,68,32
4880,112.5,161.5,27,24
4880,560.5,136.5,62,37
4881,116.5,397.5,92,64
4881,153.5,305.5,38,21
4881,201.5,406.5,116,59
4881,355.5,370.5,62,24
4881,359.5,437.5,256,43
4881,398.5,401.5,65,22
4881,417.5,343.5,36,24
4881,433.5,300.5,31,21
4881,534.5,306.5,22,21
4881,564.5,384.5,91,21
4882,0.5,167.5,22,64
4882,6.5,155.5,60,68
4882,33.5,125.5,32,26
4882,91.5,138.5,78,36
4884,431.5,146.5,111,37
4885,9.5,114.5,29,23
4885,212.5,74.5,29,31
4885,673.5,123.5,22,21
4887,83.5,132.5,53,29
4887,125.5,138.5,50,22
4888,5.5,112.5,67,31
4888,53.5,90.5,39,33
4888,160.5,116.5,90,62
4888,268.5,227.5,146,37
4888,386.5,115.5,37,46
4888,419.5,113.5,58,64
4891,142.5,49.5,73,43
4891,164.5,0.5,285,246
4891,502.5,192.5,39,48
4891,610.5,224.5,44,39
4891,620.5,267.5,60,30
4892,584.5,105.5,59,38
4894,47.5,215.5,155,78
4895,88.5,174.5,102,76
4895,317.5,104.5,36,37
4895,647.5,73.5,37,23
4896,0.5,71.5,93,63
4896,89.5,56.5,42,44
4896,151.5,40.5,138,130
4896,357.5,140.5,56,37
4896,514.5,230.5,62,28
4896,635.5,289.5,66,43
4896,683.5,259.5,37,59
4897,0.5,218.5,21,29
4898,0.5,259.5,39,56
4901,465.5,84.5,81,73
4901,546.5,133.5,43,24
4901,635.5,156.5,37,31
4901,693.5,247.5,27,68
4901,695.5,176.5,21,23
4903,574.5,143.5,29,24
4904,463.5,87.5,25,21
4906,0.5,113.5,64,73
4906,96.5,151.5,73,60
4906,105.5,262.5,68,50
4906,174.5,263.5,77,41
4906,277.5,215.5,47,27
4906,425.5,329.5,49,38
4906,467.5,366.5,59,29
4906,581.5,263.5,139,217
4906,590.5,264.5,60,53
4907,418.5,0.5,79,37
4910,8.5,267.5,51,40
4910,581.5,275.5,21,21
4910,676.5,217.5,30,28
4911,0.5,122.5,121,75
4911,0.5,246.5,351,232
4911,87.5,104.5,41,25
4911,308.5,79.5,60,51
4911,438.5,93.5,67,54
4911,522.5,82.5,198,199
4912,6.5,436.5,37,31
4912,8.5,458.5,30,22
4912,445.5,0.5,275,480
4914,0.5,119.5,21,54
4914,0.5,202.5,108,53
4914,604.5,351.5,116,82
4915,90.5,378.5,46,27
4915,196.5,435.5,134,26
4915,329.5,367.5,102,56
4915,449.5,352.5,47,29
4915,495.5,320.5,116,95
4915,615.5,290.5,79,67
4917,75.5,185.5,143,92
4917,490.5,310.5,59,37
4917,547.5,321.5,137,108
4918,657.5,218.5,21,25
4919,103.5,308.5,73,81
4919,188.5,213.5,60,57
4919,505.5,154.5,77,95
4919,524.5,328.5,196,104
4919,554.5,160.5,61,23
4919,644.5,112.5,36,37
4920,654.5,203.5,44,45
4922,43.5,228.5,70,63
4922,59.5,289.5,118,85
4923,239.5,70.5,53,44
4924,0.5,33.5,27,30
4924,43.5,107.5,48,45
4924,222.5,228.5,59,47
4924,241.5,252.5,87,92
4925,189.5,361.5,36,24
4925,232.5,338.5,95,59
4925,288.5,324.5,51,32
4925,361.5,352.5,73,23
4925,373.5,305.5,41,31
4925,431.5,280.5,66,49
4925,500.5,271.5,32,26
4925,554.5,350.5,28,32
4925,567.5,240.5,53,30
4925,598.5,271.5,59,28
4925,621.5,220.5,36,34
4926,209.5,31.5,136,103
4927,103.5,102.5,118,94
4928,101.5,138.5,38,28
4929,446.5,289.5,274,191
4930,111.5,163.5,59,59
4930,155.5,129.5,55,57
4930,233.5,128.5,65,46
4930,451.5,142.5,67,31
4930,520.5,153.5,60,39
4931,137.5,175.5,56,41
4931,267.5,156.5,106,86
4931,530.5,199.5,45,26
4931,613.5,351.5,107,129
4933,16.5,121.5,44,47
4933,171.5,46.5,21,24
4934,30.5,83.5,48,33
4934,211.5,139.5,25,29
4934,336.5,217.5,29,25
4934,370.5,236.5,32,26
4935,78.5,148.5,30,23
4935,404.5,115.5,47,22
4935,589.5,161.5,111,25
4938,682.5,86.5,38,31
4939,204.5,100.5,152,62
4939,209.5,110.5,26,22
4939,309.5,72.5,43,29
4939,344.5,55.5,29,35
4939,373.5,37.5,66,59
4939,684.5,10.5,34,30
4940,253.5,334.5,42,50
4940,294.5,341.5,39,32
4940,391.5,354.5,45,23
4941,87.5,123.5,53,41
4941,152.5,123.5,112,40
4941,221.5,98.5,61,36
4941,373.5,59.5,61,50
4941,464.5,101.5,62,39
4941,557.5,85.5,49,29
4942,0.5,197.5,159,119
4942,267.5,161.5,45,22
4942,313.5,158.5,94,47
4942,560.5,159.5,86,29
4942,592.5,75.5,98,76
4944,380.5,212.5,25,26
4947,43.5,84.5,35,36
4947,80.5,64.5,57,41
4948,0.5,236.5,108,53
4948,26.5,153.5,35,29
4949,202.5,114.5,95,63
4949,397.5,110.5,62,50
4952,539.5,168.5,97,69
4954,69.5,105.5,34,21
4954,154.5,80.5,21,23
4954,616.5,154.5,25,21
4956,58.5,375.5,391,105
4956,454.5,118.5,73,29
4956,635.5,178.5,43,24
4958,103.5,140.5,88,63
4959,56.5,82.5,37,29
4959,142.5,55.5,35,38
4959,146.5,87.5,67,22
4959,504.5,104.5,179,60
4960,2.5,269.5,403,211
4960,336.5,66.5,32,26
4961,0.5,14.5,43,33
4961,0.5,103.5,333,273
4961,175.5,0.5,67,28
4961,310.5,23.5,26,29
4961,450.5,3.5,32,26
4961,455.5,20.5,221,142
4961,633.5,123.5,58,33
4961,691.5,116.5,29,25
4963,458.5,192.5,21,22
4964,9.5,24.5,114,68
4964,123.5,46.5,47,45
4964,170.5,122.5,78,39
4964,309.5,147.5,52,28
4964,314.5,134.5,34,22
4964,362.5,172.5,36,21
4964,453.5,197.5,41,39
4964,504.5,177.5,106,76
4964,608.5,229.5,59,50
4965,290.5,345.5,44,36
4966,0.5,397.5,50,39
4966,37.5,372.5,40,37
4966,312.5,102.5,39,45
4966,351.5,98.5,46,28
4966,465.5,52.5,129,84
4968,130.5,262.5,34,23
4969,0.5,237.5,316,243
4969,575.5,109.5,107,109
4970,0.5,329.5,31,32
4970,102.5,232.5,25,24
4970,388.5,208.5,132,64
4970,448.5,276.5,176,47
4970,620.5,198.5,68,40
4971,413.5,100.5,45,23
4972,60.5,44.5,29,27
4972,113.5,78.5,45,26
4972,328.5,137.5,46,23
4974,138.5,160.5,68,27
4974,375.5,147.5,57,24
4974,560.5,99.5,32,29
4977,0.5,10.5,31,25
4977,569.5,43.5,147,104
4978,0.5,168.5,326,195
4979,0.5,183.5,96,149
4979,114.5,148.5,50,58
4979,289.5,10.5,142,132
4979,577.5,6.5,48,31
4980,437.5,164.5,35,23
4980,469.5,229.5,121,30
4981,275.5,189.5,51,32
4981,323.5,188.5,92,39
4981,680.5,260.5,40,29
4983,0.5,51.5,215,351
4983,0.5,403.5,206,77
4983,132.5,60.5,38,44
4983,268.5,33.5,110,30
4983,372.5,0.5,100,33
4983,649.5,2.5,66,53
4983,657.5,189.5,63,157
4984,25.5,329.5,72,80
